season,week,contestant,is_eliminated,judge_score,judge_percentile,vote_share_mean,vote_share_std,cv,ci_lower,ci_upper,ci_width,relative_uncertainty
19,1,Lea Thompson,False,32.0,80.76923076923077,0.080273593115127,0.05786474521214235,0.7208440895011305,0.006764744168496741,0.22026700809100988,0.21350226392251315,2.659682410756719
19,1,Janel Parrish,False,29.0,50.0,0.09611972504314274,0.06424513141708839,0.6683865493936204,0.010943205917522512,0.24617891352690383,0.2352357076093813,2.447319811402553
19,1,Alfonso Ribeiro,False,36.0,100.0,0.09155025669542372,0.06668144744417127,0.7283589339697456,0.009465191571863,0.2725559206032424,0.2630907290313794,2.8737301045400283
19,1,Lolo Jones,True,22.0,15.384615384615385,0.05105707710901676,0.03893455724195204,0.7625692532802512,0.004394260583304772,0.1474741337146989,0.14307987313139411,2.8023514261432494
19,1,Randy Couture,False,31.0,69.23076923076923,0.08246753272671924,0.06317998692685635,0.7661195231778078,0.0069024957352975804,0.2480570034398182,0.24115450770452063,2.924235749979746
19,1,Tommy Chong,False,27.0,38.46153846153846,0.05840127647099179,0.051393992765431336,0.8800148863690934,0.0024222491076522847,0.19494929301124872,0.19252704390359643,3.2966238960472585
19,1,Betsey Johnson,False,20.0,7.6923076923076925,0.06112067300282118,0.055299249522122826,0.9047552442541793,0.002259376199636522,0.20137877294022843,0.19911939674059193,3.257807655449414
19,1,Michael Waltrip,False,25.0,26.923076923076923,0.062391556358325474,0.054124706560210185,0.867500502193159,0.003229431152700846,0.21123704108915528,0.20800760993645442,3.3339064088807175
19,1,Tavis Smiley,False,29.0,50.0,0.07227718172861448,0.060417307664012584,0.8359112258592991,0.004580662321717,0.22952346732274645,0.22494280500102945,3.1122243467436186
19,1,Bethany Mota,False,32.0,80.76923076923077,0.07351531256315627,0.0547270637460216,0.7444308099018562,0.004810256574735862,0.20814055054709213,0.20333029397235627,2.765822338320265
19,1,Sadie Robertson,False,34.0,92.3076923076923,0.09030608564422796,0.07054474945418499,0.781173814287416,0.006415020317199893,0.2714234711699978,0.26500845085279795,2.934558049646575
19,2,Antonio Sabato Jr.,False,31.0,62.50000000000001,0.09417717972551815,0.06477978955647001,0.6878501742830629,0.009893702386406772,0.25430268673259154,0.24440898434618477,2.595203899702675
19,2,Jonathan Bennett,False,30.0,50.0,0.11299544170980566,0.07332675334707554,0.6489354983938149,0.01612958091285641,0.2951853705560711,0.27905578964321465,2.4696198817729513
19,2,Lea Thompson,False,35.0,100.0,0.09039594140772417,0.06583383607070833,0.7282830951551399,0.009263844102157243,0.25471551757697947,0.24545167347482222,2.7152952818556444
19,2,Janel Parrish,False,34.0,91.66666666666667,0.1123656485466168,0.07425066054936687,0.6607950155912927,0.012894577976355312,0.29352005314198953,0.28062547516563424,2.497431186004047
19,2,Alfonso Ribeiro,False,32.0,75.0,0.08897599917101429,0.06461966882295701,0.7262595458594435,0.010456022300589242,0.26008339773349326,0.24962737543290403,2.805558549250541
19,2,Randy Couture,False,28.0,29.166666666666668,0.08168450723070843,0.06103539469732666,0.7472089468596336,0.0060638843715849445,0.2376517423861809,0.23158785801459594,2.835150331224841
19,2,Tommy Chong,False,28.0,29.166666666666668,0.0679564951968144,0.05756265485596267,0.8470515526815439,0.003246981505291489,0.2092423524198875,0.20599537091459602,3.031283029162519
19,2,Betsey Johnson,False,28.0,29.166666666666668,0.06699528124447192,0.053963926470557706,0.8054884670621735,0.0030361603378769256,0.20023047518419343,0.1971943148463165,2.9434060263497632
19,2,Michael Waltrip,False,24.0,8.333333333333334,0.07133468140018774,0.05715347303504806,0.8012017693651249,0.004194820656172934,0.21118328165218916,0.20698846099601623,2.901652557255358
19,2,Tavis Smiley,True,28.0,29.166666666666668,0.0447959617499725,0.038045732423576825,0.8493116533806535,0.0021722293705720014,0.14012347352844617,0.1379512441578742,3.079546424740043
19,2,Bethany Mota,False,33.0,83.33333333333334,0.08653302581199904,0.06614768307451097,0.7644212412239089,0.006234197820026679,0.2606526777002441,0.25441847988021743,2.940131553228612
19,2,Sadie Robertson,False,31.0,62.50000000000001,0.08178983680516305,0.056807419499484105,0.6945535246066507,0.00799854445013927,0.2219974306662101,0.21399888621607083,2.616448379328679
19,3,Antonio Sabato Jr.,False,29.0,31.81818181818182,0.10392897634434693,0.07336957770892376,0.7059588212938144,0.009450448421837043,0.28122587727331727,0.2717754288514802,2.6150111176839466
19,3,Jonathan Bennett,False,32.0,63.63636363636364,0.11511092695286734,0.07616398442119887,0.6616572932838845,0.01210082934506423,0.3020765898477944,0.28997576050273016,2.5190984724634538
19,3,Lea Thompson,False,31.0,45.45454545454546,0.09891304134325196,0.07361880628249583,0.7442780568498861,0.007575607206220549,0.29228387102862463,0.2847082638224041,2.878369319840862
19,3,Janel Parrish,False,40.0,95.45454545454547,0.10892096067870338,0.07233590072504592,0.6641136858130735,0.013960514979461706,0.27754337983639316,0.26358286485693144,2.41994619743079
19,3,Alfonso Ribeiro,False,32.0,63.63636363636364,0.09685333429385322,0.0683909786567599,0.7061293148529982,0.009190037269569773,0.26855977588261976,0.25936973861304996,2.677963956907516
19,3,Randy Couture,True,26.0,9.090909090909092,0.048786478652863494,0.04034018234105874,0.8268721861524182,0.002837344626831749,0.15378477708535282,0.15094743245852107,3.0940423723378743
19,3,Tommy Chong,False,34.0,81.81818181818183,0.07775879865295841,0.0659427633217524,0.848042464380837,0.003687903301431739,0.24958218614290445,0.24589428284147272,3.162269566723694
19,3,Betsey Johnson,False,29.0,31.81818181818182,0.07585424150139904,0.062052854026794044,0.8180538453323559,0.0033289795901335,0.2320349788847311,0.2287059992945976,3.015071991575741
19,3,Michael Waltrip,False,28.0,18.181818181818183,0.07678140323763087,0.0654607398372222,0.8525598255787497,0.002901938207534586,0.25383509382824654,0.25093315562071195,3.2681501602319454
19,3,Bethany Mota,False,40.0,95.45454545454547,0.09660290411029836,0.07172899958468167,0.7425139044322334,0.007641922454705114,0.2740193755200222,0.26637745306531707,2.7574476693312486
19,3,Sadie Robertson,False,32.0,63.63636363636364,0.10048893423182648,0.0709923258760674,0.7064690888415858,0.007821920882097204,0.2734508357505916,0.2656289148684944,2.6433648305131383
19,4,Antonio Sabato Jr.,False,29.0,45.0,0.1146917130632806,0.07727993983678237,0.673805785137789,0.010173457170335255,0.30586536789405877,0.29569191072372353,2.578145382681331
19,4,Jonathan Bennett,False,24.0,10.0,0.11804776138069709,0.07873310160978936,0.66695971717061,0.012247718510072015,0.30125555685103766,0.28900783834096566,2.448228028349556
19,4,Lea Thompson,False,39.0,90.0,0.1143508798057614,0.07950966686752764,0.6953131181242591,0.01044143899181345,0.3142893591720574,0.303847920180244,2.6571541944465182
19,4,Janel Parrish,False,36.0,70.0,0.12533666037008312,0.07927425509638528,0.632490564205733,0.014578184069062737,0.31587150513816026,0.3012933210690975,2.40387225843642
19,4,Alfonso Ribeiro,False,40.0,100.0,0.12472428192070893,0.07936404465155958,0.6363159071012504,0.015470217969400749,0.30836665365720284,0.2928964356878021,2.3483513470069144
19,4,Tommy Chong,False,28.0,30.0,0.07254086597523145,0.06211796536311487,0.8563168421327216,0.0036679782199370704,0.23750333657624034,0.23383535835630329,3.223498298377012
19,4,Betsey Johnson,True,29.0,45.0,0.04476069163701619,0.04005709539135773,0.8949168084065001,0.0018179844606054174,0.14912449713060336,0.14730651266999795,3.2909793605396502
19,4,Michael Waltrip,False,25.0,20.0,0.08284512218881411,0.06838225952024711,0.8254228810460722,0.004499349654075743,0.25947256392482493,0.2549732142707492,3.0777094320877856
19,4,Bethany Mota,False,33.0,60.0,0.09678265699629143,0.07131367845134708,0.7368435687852148,0.006702717535107471,0.270748352087138,0.2640456345520305,2.7282329548911335
19,4,Sadie Robertson,False,37.0,80.0,0.10591936666211507,0.07346566081244862,0.6935998869540599,0.010317112399433781,0.2846053690599519,0.2742882566605181,2.589594944204526
19,5,Antonio Sabato Jr.,False,28.0,44.44444444444444,0.11711847627060949,0.08055236726111263,0.6877853073003859,0.012613719482470224,0.322169534784062,0.3095558153015918,2.6430997473194067
19,5,Jonathan Bennett,False,24.0,33.33333333333333,0.12151474089108581,0.08334252620563082,0.6858635053317913,0.011995774371579853,0.3233422796418329,0.31134650527025304,2.5622118166971455
19,5,Lea Thompson,False,34.0,83.33333333333333,0.1258806801305986,0.08754209036680437,0.6954370615604996,0.012447910831010031,0.32458407858943866,0.3121361677584286,2.4796193282927277
19,5,Janel Parrish,False,33.0,66.66666666666666,0.1348909699852245,0.08836394701583843,0.6550768147045708,0.017483663395266216,0.35302484692537883,0.33554118353011264,2.4874992248785572
19,5,Alfonso Ribeiro,False,34.0,83.33333333333333,0.12648375521638064,0.0828245992515428,0.6548240052200313,0.01573618983769369,0.32673779482094345,0.31100160498324975,2.458826465148229
19,5,Tommy Chong,True,23.0,22.22222222222222,0.04598479522426198,0.04167819522853299,0.9063473031605125,0.0014594761164843538,0.15249072198070654,0.15103124586422217,3.2843735586779217
19,5,Michael Waltrip,False,20.0,11.11111111111111,0.09049167502765375,0.07244753590068996,0.8005989036946273,0.00413915829578113,0.26570694381778265,0.2615677855220015,2.8905176653323754
19,5,Bethany Mota,False,32.0,55.55555555555556,0.11637892815113819,0.08742693192507942,0.7512264740608177,0.00844637403314499,0.33514196205746977,0.3266955880243248,2.807171306126285
19,5,Sadie Robertson,False,36.0,100.0,0.12125597910304636,0.09094558844766819,0.7500297226199245,0.012137037039894574,0.3505863719935737,0.3384493349536791,2.7911970789245513
19,6,Antonio Sabato Jr.,False,28.0,16.666666666666664,0.1292035385173705,0.08935142894705679,0.6915555866597923,0.012318215652586175,0.3516300572020543,0.33931184154946814,2.6261807159502215
19,6,Jonathan Bennett,True,32.0,50.0,0.07197925522353435,0.05330620825571075,0.7405773790810773,0.006687821547190247,0.20990460382033205,0.2032167822731418,2.8232687509716152
19,6,Lea Thompson,False,32.0,50.0,0.11171901685499193,0.08402360028973828,0.7520975620792362,0.008604834168304806,0.3213706358812668,0.312765801712962,2.7995753116854356
19,6,Janel Parrish,False,33.0,66.66666666666666,0.13374519315702985,0.09099985185820249,0.680397176467644,0.014429138502112478,0.35954202535796176,0.3451128868558493,2.5803760004489704
19,6,Alfonso Ribeiro,False,39.0,100.0,0.13760819959915208,0.09066157441257389,0.6588384602864078,0.013399484072293726,0.3515761864471722,0.33817670237487846,2.457533076620595
19,6,Tommy Chong,False,28.0,16.666666666666664,0.09146495817419795,0.07894817348026648,0.8631521291858237,0.003562398782841471,0.3020263199502125,0.298463921167371,3.263150465477958
19,6,Michael Waltrip,False,30.0,33.33333333333333,0.10045015907490239,0.08205743328730912,0.8168969960956646,0.0058898417717897795,0.309560738989857,0.30367089721806717,3.023100209222364
19,6,Bethany Mota,False,36.0,88.88888888888889,0.10883605556117663,0.08228028985352251,0.756002129567004,0.006846878686779829,0.3095234824832021,0.30267660379642225,2.7810324616935866
19,6,Sadie Robertson,False,35.0,77.77777777777777,0.11499362383764185,0.08655154225623148,0.7526638372851542,0.009231737268328813,0.3345426648778918,0.325310927609563,2.8289475230902448
19,7,Antonio Sabato Jr.,True,29.5,25.0,0.07322308585359066,0.053252560733993995,0.7272646330113138,0.00654338954451098,0.19828461874576922,0.19174122920125825,2.6185898436837975
19,7,Lea Thompson,False,35.0,87.5,0.13752184114517085,0.09364064816641773,0.6809147355690016,0.013681524274818726,0.37445239364998817,0.36077086937516945,2.623371430375159
19,7,Janel Parrish,False,33.5,62.5,0.15101648469621978,0.09632991429275663,0.6378768147248514,0.016033536832780478,0.3794832267824612,0.36344968994968074,2.4066888488373723
19,7,Alfonso Ribeiro,False,34.0,75.0,0.1529874074806335,0.09806110648044164,0.6409750189979366,0.018627436882457264,0.3793751889096987,0.3607477520272414,2.358022517880145
19,7,Tommy Chong,False,30.0,37.5,0.11047118012974465,0.08665391043138185,0.784402866441451,0.006444892940499254,0.3196354372712783,0.31319054433077903,2.835042982970247
19,7,Michael Waltrip,False,28.0,12.5,0.10924591711183541,0.08102542377131738,0.7416791935043529,0.007383690329824672,0.3055898499830483,0.2982061596532236,2.729677843017064
19,7,Bethany Mota,False,37.5,100.0,0.1284049518750143,0.08680938541988115,0.6760594827898301,0.0100559334085114,0.3429747490556996,0.33291881564718817,2.592725673944173
19,7,Sadie Robertson,False,31.0,50.0,0.13712913170779298,0.09294501322781162,0.6777918885834411,0.013927106496421955,0.37044967970798276,0.3565225732115608,2.599903962866771
19,8,Lea Thompson,False,32.0,42.85714285714286,0.1502300523110476,0.09760796113625263,0.6497232715408061,0.016378818510984654,0.3975886628266748,0.38120984431569016,2.5375072310608924
19,8,Janel Parrish,False,43.0,100.0,0.17902698966515745,0.1082611255107089,0.6047195769348677,0.023408398370151004,0.4334561619609849,0.4100477635908339,2.2904242769692043
19,8,Alfonso Ribeiro,False,41.0,85.71428571428572,0.17204926895194592,0.10612229740958135,0.6168134162635728,0.024760954518558354,0.4270659898588194,0.402305035340261,2.3383129585909206
19,8,Tommy Chong,False,29.0,28.571428571428573,0.13023872521417126,0.09858088518251781,0.756924524136073,0.007249689056963736,0.3751170507104749,0.3678673616535112,2.8245620553035584
19,8,Michael Waltrip,True,25.0,14.285714285714286,0.060078008006954266,0.05245810689753085,0.8731665471355502,0.002720960274082126,0.19440003802824898,0.19167907775416687,3.1905032106412206
19,8,Bethany Mota,False,40.0,71.42857142857143,0.14805893585624255,0.10498494156106841,0.7090753481579507,0.012153072938649145,0.4086045103248201,0.39645143738617095,2.6776596415858243
19,8,Sadie Robertson,False,38.0,57.142857142857146,0.16031801999448303,0.10592211794245955,0.6607000128871016,0.0143412017726608,0.4061334405633258,0.391792238790665,2.4438440454776273
19,9,Lea Thompson,True,35.0,33.333333333333336,0.07575140204981935,0.058232871645709526,0.7687365513121185,0.0062012331519172795,0.22610897124513815,0.21990773809322087,2.9030187145353756
19,9,Janel Parrish,False,38.5,91.66666666666667,0.2128340210293797,0.1327260122398379,0.6236127642354464,0.031213121558088495,0.5388905045434303,0.5076773829853418,2.385320637609575
19,9,Alfonso Ribeiro,False,38.5,91.66666666666667,0.2128405588128905,0.12540072078097478,0.5891768064389348,0.032228874109057594,0.4980417745956056,0.465812900486548,2.1885532666600063
19,9,Tommy Chong,False,28.5,16.666666666666668,0.1435185572679765,0.10602375490217733,0.7387459632160054,0.007954886790200283,0.4075506481438024,0.3995957613536021,2.7842793899401643
19,9,Bethany Mota,False,37.0,66.66666666666667,0.17643612170413212,0.12116831406416406,0.6867545762464515,0.014895291060315277,0.47173791787552005,0.45684262681520477,2.5892805971010953
19,9,Sadie Robertson,False,36.5,50.0,0.17861933913580327,0.12128819217096994,0.6790316921442198,0.016846409916493502,0.4683245523949334,0.4514781424784399,2.527599443654999
19,10,Janel Parrish,False,39.0,100.0,0.25785252795274544,0.14149568662243306,0.5487465556028568,0.041054435246704504,0.5846629322585701,0.5436084970118656,2.1082147269103637
19,10,Alfonso Ribeiro,False,37.5,60.0,0.24480492752325153,0.14043594301959916,0.5736646904253759,0.03505379876175337,0.5716522943075651,0.5365984955458117,2.1919431963870553
19,10,Tommy Chong,True,31.0,20.0,0.07491585402048007,0.06010612892576566,0.8023152059256066,0.0031944594863371725,0.22612530901053313,0.22293084952419595,2.975749954951824
19,10,Bethany Mota,False,38.0,80.0,0.20691795326521728,0.1288518947607057,0.6227197430919765,0.022355430728884115,0.5099526441376031,0.487597213408719,2.3564761079387497
19,10,Sadie Robertson,False,37.0,40.0,0.21550873723830724,0.13089548946873916,0.6073790375527023,0.025438470334933152,0.5205477456726578,0.4951092753377247,2.2973976900087276
19,11,Janel Parrish,False,38.99980000000001,50.0,0.31630214685458746,0.16181270715093513,0.511576379448879,0.0592121462048426,0.6692794902502481,0.6100673440454055,1.928748666170119
19,11,Alfonso Ribeiro,False,40.0,100.0,0.30850726052211364,0.16263025774903453,0.5271521241382974,0.05682907911439169,0.6630422847210967,0.606213205606705,1.9649884556501487
19,11,Bethany Mota,True,38.0,25.0,0.0943655700056114,0.06896835084575113,0.7308634999880107,0.006206888447862418,0.256439411355491,0.25023252290762854,2.651735401244067
19,11,Sadie Robertson,False,39.333200000000005,75.0,0.2808250226176888,0.15569257655902377,0.5544113378939892,0.03629829734520119,0.6293578489209346,0.5930595515757334,2.111847248640416
20,1,Suzanne Somers,False,25.0,33.333333333333336,0.08045792463890762,0.06035635587281299,0.7501604853552236,0.004994374792483132,0.23091233276971895,0.22591795797723582,2.8079018780357266
20,1,Willow Shields,False,25.0,33.333333333333336,0.0852658511909165,0.0623772841077186,0.7315623214139393,0.006630303296761944,0.23916943027795998,0.23253912698119802,2.727224597662239
20,1,Riker Lynch,False,31.0,91.66666666666667,0.09334913229652118,0.06715949023387058,0.7194441823904235,0.009093506626534924,0.26313876448100104,0.25404525785446613,2.7214528012467483
20,1,Rumer Willis,False,32.0,100.0,0.10207400982832855,0.07153212862045479,0.7007868963968517,0.012240187320564295,0.2801985744358369,0.2679583871152726,2.62513824335323
20,1,Nastia Liukin,False,30.0,83.33333333333334,0.09321614161901819,0.0656287065951086,0.704048734316139,0.007612233037893436,0.2575467845353515,0.24993455149745808,2.68123682109518
20,1,Michael Sam,False,26.0,58.333333333333336,0.09384161350228491,0.0691437193592459,0.736812984187245,0.007505422972709523,0.2775060521225574,0.2700006291498479,2.877195082068301
20,1,Robert Herjavec,False,28.0,75.0,0.07101874598751619,0.05668409534301,0.798156803179239,0.004052752694177796,0.21864370325714816,0.21459095056297037,3.021609960538174
20,1,Charlotte McKinney,False,22.0,12.5,0.08033400290605341,0.06517746140495265,0.8113309304410155,0.004517857531742874,0.24275660348252412,0.23823874595078123,2.965602821171867
20,1,Noah Galloway,False,26.0,58.333333333333336,0.07642714741285438,0.057385084312313185,0.7508468676351099,0.005783338550462331,0.22769740292228263,0.2219140643718203,2.903602601869922
20,1,Redfoo,True,22.0,12.5,0.05635120703140385,0.042755457415508576,0.7587318815692499,0.004756520778683641,0.16513102495661236,0.16037450417792873,2.845981698385906
20,1,Patti LaBelle,False,25.0,33.333333333333336,0.08566829784621027,0.06706694129507529,0.7828676757087614,0.005331318330862464,0.2575608178065186,0.25222949947565615,2.944257158395127
20,1,Chris Soules,False,26.0,58.333333333333336,0.08199592573998715,0.0649530262732552,0.7921494343512784,0.007019120978657584,0.25439338377762466,0.24737426279896707,3.0169091971924473
20,2,Suzanne Somers,False,28.0,45.833333333333336,0.08084480639278162,0.06283930993059365,0.7772832004515267,0.004982816349351381,0.2396796304220055,0.2346968140726541,2.903053693295802
20,2,Willow Shields,False,32.0,83.33333333333334,0.0910492725072261,0.06639992644034572,0.729274650296063,0.007729144787048346,0.25668601936237545,0.24895687457532711,2.7343093189694385
20,2,Riker Lynch,False,32.0,83.33333333333334,0.10199130338647878,0.07481179714277361,0.73351153074234,0.010826342448888887,0.2983916309190625,0.2875652884701736,2.819507925087915
20,2,Rumer Willis,False,32.0,83.33333333333334,0.10734039072296789,0.0735878928362505,0.685556408655303,0.01227812382494763,0.28694952720972644,0.2746714033847788,2.5588820878972123
20,2,Nastia Liukin,False,34.0,100.0,0.09046020699546575,0.06449595480860305,0.712975980041017,0.00925023928204406,0.2553721225174277,0.24612188323538364,2.720775146752017
20,2,Michael Sam,False,28.0,45.833333333333336,0.09307497767350859,0.07200188265784666,0.7735901139085757,0.006561520007339865,0.2827707419332663,0.27620922192592645,2.9675991177571075
20,2,Robert Herjavec,False,28.0,45.833333333333336,0.07454716804427601,0.06213236299526135,0.833463759146592,0.0030348257845024033,0.2332918887356649,0.2302570629511625,3.0887432572291806
20,2,Charlotte McKinney,False,26.0,16.666666666666668,0.07168988699762424,0.05961486394705434,0.8315658785439759,0.005006405579654668,0.2221523764863501,0.21714597090669543,3.0289623780686847
20,2,Noah Galloway,False,27.0,25.0,0.08411122214689486,0.06526365613039167,0.7759209102778318,0.004701372861883563,0.25472771288920976,0.2500263400273262,2.9725681466548477
20,2,Redfoo,True,31.0,66.66666666666667,0.05689989061529847,0.0407730644336297,0.7165754436619189,0.005618331859387892,0.15590464532542375,0.15028631346603585,2.6412408104261775
20,2,Patti LaBelle,False,28.0,45.833333333333336,0.07431167546221183,0.06278069043185508,0.844829428981139,0.0057575894409111475,0.24200925616061528,0.23625166671970413,3.1791998354541247
20,2,Chris Soules,False,21.0,8.333333333333334,0.07367919905526371,0.059085923149471586,0.8019349263685698,0.004736797750615657,0.22408066632965543,0.21934386857903976,2.9770121159544343
20,3,Suzanne Somers,False,25.0,36.36363636363637,0.08647747536604344,0.0690928841324106,0.7989697173750275,0.0048906489111943344,0.26255621542689495,0.2576655665157006,2.9795685538585883
20,3,Willow Shields,False,32.0,72.72727272727273,0.09355906510409139,0.065485078661636,0.6999330157776342,0.008640015807610845,0.2532249726929954,0.24458495688538454,2.614230447384683
20,3,Riker Lynch,False,34.0,95.45454545454547,0.10513153906758674,0.07098419231632147,0.6751940747596961,0.010660628339789043,0.2765916466803156,0.26593101834052657,2.5295075145491275
20,3,Rumer Willis,False,33.0,81.81818181818183,0.11010461023293203,0.07262604021765787,0.6596094386788416,0.011544568138098576,0.28667131918614297,0.2751267510480444,2.498775938774243
20,3,Nastia Liukin,False,34.0,95.45454545454547,0.10454959265367583,0.07115160171125509,0.6805535998489434,0.01014925946759553,0.28041177597929795,0.2702625165117024,2.5850174007703184
20,3,Michael Sam,False,24.0,27.272727272727273,0.09862178363099146,0.06933251171291747,0.7030141728325894,0.008003665985652882,0.26431886913784924,0.25631520315219636,2.598971479276241
20,3,Robert Herjavec,False,29.0,54.54545454545455,0.08102969073546747,0.06537715395659811,0.8068296112513602,0.0047081541244607394,0.2454364885816793,0.24072833445721856,2.970865765069037
20,3,Charlotte McKinney,True,22.0,13.636363636363637,0.04708657587266142,0.03981483384244392,0.8455665552228837,0.002291216757333775,0.14930077601601402,0.14700955925868026,3.1221119017877696
20,3,Noah Galloway,False,30.0,63.63636363636364,0.09661152847079575,0.06812008677314123,0.7050927335574001,0.007730054021579403,0.26223167013688836,0.25450161611530897,2.634277915692156
20,3,Patti LaBelle,False,22.0,13.636363636363637,0.08284050056817642,0.06727845494046367,0.8121444752000275,0.004577339709923291,0.25581305711206426,0.25123571740214096,3.0327643528916335
20,3,Chris Soules,False,28.0,45.45454545454546,0.09398763829757505,0.07054123367692632,0.7505373566099341,0.007395918166687857,0.27645784323491335,0.2690619250682255,2.8627373732923536
20,4,Suzanne Somers,False,28.0,20.0,0.08872735422666524,0.06843826298813825,0.7713321726710215,0.005730241469110882,0.26009328432817275,0.25436304285906186,2.866793953109206
20,4,Willow Shields,False,39.0,100.0,0.11071135976660772,0.07578938055152704,0.6845673347598931,0.010723374529297315,0.3032994632433099,0.2925760887140126,2.6426925752382355
20,4,Riker Lynch,False,34.0,65.0,0.11683072650327815,0.07524490659161776,0.6440506601240847,0.013855058504051266,0.30115952465443774,0.28730446615038646,2.459151581980532
20,4,Rumer Willis,False,35.0,80.0,0.12648145020611498,0.08244794724419764,0.6518580158960395,0.015966085467252016,0.3220492659208292,0.3060831804535772,2.4199847464808757
20,4,Nastia Liukin,False,36.0,90.0,0.11061257312356759,0.07402603750403416,0.6692370979781335,0.012915271205061023,0.28260468710233905,0.269689415897278,2.438144308895047
20,4,Michael Sam,True,30.0,35.0,0.06071049140868567,0.04499275143954489,0.7411033961586015,0.0046119532112900334,0.17487040386349667,0.17025845065220663,2.8044320910801432
20,4,Robert Herjavec,False,34.0,65.0,0.0844803265847124,0.06284350558825358,0.7438833164411256,0.004356931713058825,0.23353917644523173,0.2291822447321729,2.712847519961661
20,4,Noah Galloway,False,32.0,50.0,0.09865127076310846,0.06937751113375758,0.703260186379433,0.008702713698925535,0.26639354621271644,0.2576908325137909,2.612139004994377
20,4,Patti LaBelle,False,30.0,35.0,0.0952727737697551,0.07021890644017123,0.7370301460537473,0.007840124312937673,0.2683097641949357,0.260469639881998,2.7339357226869367
20,4,Chris Soules,False,27.0,10.0,0.10752167364750594,0.07950349996901589,0.7394183628104101,0.009193166862754261,0.31602524458325937,0.3068320777205051,2.8536765381930485
20,5,Suzanne Somers,True,28.0,50.0,0.05738141552913776,0.04643923153574322,0.8093078747984356,0.0032473401197817176,0.18036185476951155,0.17711451464972983,3.0866180749955685
20,5,Willow Shields,False,34.0,66.66666666666666,0.12910439071805238,0.08659631882082869,0.6707465042212964,0.012602343646636689,0.3443202499468905,0.3317179063002538,2.569377417749841
20,5,Riker Lynch,False,38.0,83.33333333333333,0.13451287901119757,0.09342892325863593,0.6945723255347257,0.014159355132151162,0.36727783344164994,0.3531184783094988,2.625164821708907
20,5,Rumer Willis,False,39.0,100.0,0.1302043541983942,0.09101809370172362,0.6990403215942689,0.013940984765618288,0.35402016593862906,0.3400791811730108,2.6118879280614418
20,5,Nastia Liukin,False,38.0,83.33333333333333,0.12487521701797437,0.0844630118889459,0.6763792995783181,0.0149145042370591,0.3417136403115851,0.326799136074526,2.6170055485532124
20,5,Robert Herjavec,False,24.0,11.11111111111111,0.09459060243707836,0.07747207446386796,0.8190250657669704,0.004399739017893899,0.29027571670864244,0.2858759776907485,3.0222450224766106
20,5,Noah Galloway,False,28.0,50.0,0.1110968907288421,0.07997513294915949,0.7198683271197089,0.008422742079795369,0.30798905434199764,0.29956631226220226,2.6964419078452844
20,5,Patti LaBelle,False,27.0,27.77777777777778,0.10241511344419175,0.07810080810930582,0.7625906509941582,0.0071396633586812,0.2994295061454785,0.29228984278679726,2.8539717691244393
20,5,Chris Soules,False,27.0,27.77777777777778,0.11581913691512905,0.08139889996766177,0.7028104514112286,0.011135016185520624,0.3163684126535306,0.30523339646800995,2.6354314523008266
20,6,Willow Shields,False,36.5,81.25,0.13045586952393606,0.09005279169102143,0.6902931385963375,0.013719640430540955,0.35555737850168195,0.341837738071141,2.6203323702992702
20,6,Riker Lynch,False,38.0,100.0,0.15255371999829587,0.1002591692268675,0.6572056660582705,0.018068225266311362,0.4007659911838204,0.38269776591750904,2.5086098567175092
20,6,Rumer Willis,False,35.5,62.5,0.14501884661456577,0.095723355647549,0.6600752786012501,0.017291928636280787,0.3715223296830621,0.35423040104678133,2.4426507938240434
20,6,Nastia Liukin,False,36.5,81.25,0.14444289851112896,0.09762317954948782,0.6758600144982565,0.012461745190534692,0.38643783060362547,0.3739760854130908,2.589092914978908
20,6,Robert Herjavec,False,33.5,12.5,0.10492224387248805,0.08372309550063918,0.7979537258333176,0.005384447102355632,0.31200137644262216,0.3066169293402665,2.9223253118820582
20,6,Noah Galloway,False,34.0,31.25,0.13187594935838692,0.09247624590410998,0.7012366264198203,0.011523978464694402,0.3645399504039067,0.3530159719392123,2.6768790927310477
20,6,Patti LaBelle,True,34.0,31.25,0.06411150378951706,0.051416424735103924,0.8019843805833898,0.004202551185810703,0.1953573136990584,0.1911547625132477,2.9815984794657675
20,6,Chris Soules,False,35.0,50.0,0.12661896833168582,0.09242771515221083,0.7299673682152762,0.009350099108647062,0.350774132757742,0.34142403364909496,2.6964682928474653
20,7,Willow Shields,True,39.0,85.71428571428572,0.07413603132378478,0.055173040913376686,0.7442135740715645,0.006639822114166417,0.22009404394591917,0.21345422183175275,2.879223742252692
20,7,Riker Lynch,False,37.0,50.0,0.16389771109591025,0.10885661036994101,0.6641740728143696,0.01699552739995376,0.4276579157596521,0.41066238835969837,2.5056017278290437
20,7,Rumer Willis,False,37.0,50.0,0.17210003744681762,0.10685143085308219,0.6208681437621105,0.020947759977097153,0.4155110430992194,0.39456328312212224,2.2926391460826165
20,7,Nastia Liukin,False,41.0,100.0,0.16423428925174893,0.10895021899210992,0.6633828990410504,0.01792552372454134,0.4154626857952475,0.39753716207070616,2.4205491048174514
20,7,Robert Herjavec,False,31.0,21.42857142857143,0.12403583083203266,0.0933205389402343,0.7523675879703723,0.006756545604384688,0.3460856588030087,0.33932911319862397,2.7357345909551296
